YEAR,MONTH,DAY,HOUR,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2023,ABR,16,14,62,2.67,176.78,29.93,NA
2023,ABR,16,15,48,3.08,167.33,29.93,NA
2023,ABR,16,16,42,2.86,192.54,30.48,NA
2023,ABR,16,17,40,2.66,233.27,30.14,NA
2023,ABR,16,18,43,2.54,262.95,29.39,NA
2023,ABR,16,19,77,5.85,78.04,25.92,NA
2023,ABR,16,20,127,6.22,58.49,23.06,NA
2023,ABR,16,21,99,6.51,71.81,20.66,NA
2023,ABR,16,22,159,7.19,82.92,18.6,NA
2023,ABR,16,23,214,6.76,79.02,17.21,NA
2023,ABR,17,0,61,6.28,81.84,16.18,NA
2023,ABR,17,1,35,6.02,77.25,15.7,NA
2023,ABR,17,2,18,4.37,66.44,15.1,NA
2023,ABR,17,3,11,4.75,58.46,14.84,NA
2023,ABR,17,4,11,3.76,71.72,14.44,NA
2023,ABR,17,5,10,3.42,82.59,14.02,NA
2023,ABR,17,6,11,3.17,80.3,13.83,NA
2023,ABR,17,7,21,3.4,83.85,13.79,NA
2023,ABR,17,8,32,3.87,82.21,16.06,NA
2023,ABR,17,9,28,4.75,89.59,18.45,NA
2023,ABR,17,10,31,4.87,96.98,20.54,NA
2023,ABR,17,11,43,4.17,99.39,22.54,NA
2023,ABR,17,12,43,2.66,110.55,25.08,NA
2023,ABR,17,13,38,2.55,168.8,26.76,NA
2023,ABR,17,14,36,2.86,188.65,27.4,NA
2023,ABR,17,15,36,2.49,181.21,28.33,NA
2023,ABR,17,16,37,3.29,221.94,29.56,NA
2023,ABR,17,17,51,3.02,257.83,27.85,NA
2023,ABR,17,18,82,4.6,175.73,26.13,NA
2023,ABR,17,19,81,4.58,165.87,23.38,NA
2023,ABR,17,20,68,3.55,182.27,21.17,NA
2023,ABR,17,21,68,2.01,194.24,19.79,NA
2023,ABR,17,22,77,1.16,163.04,19.08,NA
2023,ABR,17,23,92,1.14,204.72,18.5,NA
2023,ABR,18,0,58,1.17,258.99,18.08,NA
2023,ABR,18,1,38,1.34,271.32,17.57,NA
2023,ABR,18,2,35,1.43,261.73,17.01,NA
2023,ABR,18,3,44,1.23,171.02,15.98,NA
2023,ABR,18,4,51,1.96,233.11,15.75,NA
2023,ABR,18,5,53,1.38,211.45,15.16,NA
2023,ABR,18,6,48,1.33,265,14.69,NA
2023,ABR,18,7,55,0.98,260.1,14.33,NA
2023,ABR,18,8,63,1.64,255.8,18.69,NA
2023,ABR,18,9,61,2.84,250.52,21.04,NA
2023,ABR,18,10,68,3.72,260.5,22.86,NA
2023,ABR,18,11,47,5.01,264.72,23.83,NA
2023,ABR,18,12,35,4.71,273.26,25.53,NA
2023,ABR,18,13,27,4.88,259.8,26.76,NA
2023,ABR,18,14,30,4.99,249.39,27.79,NA
2023,ABR,18,15,39,4.98,252.54,28.67,NA
2023,ABR,18,16,37,4.92,244.41,29.08,NA
2023,ABR,18,17,45,4.19,251.27,29.49,NA
2023,ABR,18,18,44,4.44,260.67,28.73,NA
2023,ABR,18,19,49,3.92,269.55,26.93,NA
2023,ABR,18,20,68,2.87,262.35,24.11,NA
2023,ABR,18,21,70,3.05,263,22.73,NA
2023,ABR,18,22,80,1.78,243.42,21.24,NA
2023,ABR,18,23,72,1.43,255.9,20.21,NA
2023,ABR,19,0,61,1.18,215.47,19.05,NA
2023,ABR,19,1,64,0.96,244.04,17.74,NA
2023,ABR,19,2,56,1.09,236.25,17.03,NA
2023,ABR,19,3,45,1.47,259.82,16.44,NA
2023,ABR,19,4,54,1.45,259.62,15.44,NA
2023,ABR,19,5,49,1.03,169.12,14.63,NA
2023,ABR,19,6,40,1.32,282.95,14.49,NA
2023,ABR,19,7,53,1.05,282.98,14.72,NA
2023,ABR,19,8,160,0.97,232.71,19.76,NA
2023,ABR,19,9,120,2.24,277.09,22.39,NA
2023,ABR,19,10,66,2.47,273.3,24.53,NA
2023,ABR,19,11,53,3.15,280.27,26.33,NA
2023,ABR,19,12,48,4.05,277.44,27.64,NA
2023,ABR,19,13,38,4.01,266.67,29.06,NA
2023,ABR,19,14,53,4.33,272.82,30.36,NA
2023,ABR,19,15,52,3.84,264.31,31.13,NA
2023,ABR,19,16,40,3.85,260.23,31.89,NA
2023,ABR,19,17,46,3.8,257.33,31.91,NA
2023,ABR,19,18,61,4.11,250.06,30.79,NA
2023,ABR,19,19,61,3.33,255.76,29.49,NA
2023,ABR,19,20,76,3.02,241.17,27.05,NA
2023,ABR,19,21,80,2.59,242.35,25.2,NA
2023,ABR,19,22,80,2.92,243.86,24.21,NA
2023,ABR,19,23,58,2.63,271.91,22.63,NA
2023,ABR,20,0,67,1.73,270.08,20.96,NA
2023,ABR,20,1,74,0.96,255.75,19.47,NA
2023,ABR,20,2,64,1.06,255.23,18.96,NA
2023,ABR,20,3,44,0.97,165.87,18.19,NA
2023,ABR,20,4,55,1.13,177.29,17.26,NA
2023,ABR,20,5,56,1.23,242.47,16.98,NA
2023,ABR,20,6,48,1.34,255.74,16.51,NA
2023,ABR,20,7,58,0.97,105.61,16,NA
2023,ABR,20,8,116,1.11,116.11,20,NA
2023,ABR,20,9,101,1.62,206.94,24.04,NA
2023,ABR,20,10,71,2,244.79,26.5,NA
2023,ABR,20,11,58,2.54,264.25,28.16,NA
2023,ABR,20,12,59,2.45,250.68,29.62,NA
2023,ABR,20,13,50,2.18,227.2,30.96,NA
2023,ABR,20,14,35,2.42,211.68,32.52,NA
2023,ABR,20,15,31,3.4,259.7,32.62,NA
2023,ABR,20,16,29,2.62,257.99,33.2,NA
2023,ABR,20,17,30,3.35,271.21,33.21,NA
2023,ABR,20,18,32,3.39,269.82,32.46,NA
2023,ABR,20,19,52,3.06,260.79,30.24,NA
2023,ABR,20,20,69,2.89,206.27,28.57,NA
2023,ABR,20,21,193,4.67,217.95,27.22,NA
2023,ABR,20,22,121,3.72,232.97,25.28,NA
2023,ABR,20,23,73,2.59,240.94,23.82,NA
2023,ABR,21,0,69,2.09,244.2,22.94,NA
2023,ABR,21,1,63,2.78,252.62,21.87,NA
2023,ABR,21,2,52,2.49,207,20.58,NA
2023,ABR,21,3,50,2.15,245.47,19.53,NA
2023,ABR,21,4,41,2.29,266.98,18.23,NA
2023,ABR,21,5,44,1.53,271.18,17.36,NA
2023,ABR,21,6,41,0.98,174.52,16.71,NA
2023,ABR,21,7,74,1.22,202.23,16.35,NA
2023,ABR,21,8,85,1,183.24,21.41,NA
2023,ABR,21,9,101,1.11,216.18,25.55,NA
2023,ABR,21,10,78,1.98,269.25,27,NA
2023,ABR,21,11,48,2.77,271.66,28.56,NA
2023,ABR,21,12,30,3.08,258.24,29.94,NA
2023,ABR,21,13,26,3.61,273.66,31.09,NA
2023,ABR,21,14,32,4.31,279.59,31.56,NA
2023,ABR,21,15,27,4.19,280.78,32.68,NA
2023,ABR,21,16,34,3.89,272.63,32.8,NA
2023,ABR,21,17,34,4.04,276.94,32.44,NA
2023,ABR,21,18,46,3.65,266.62,31.51,NA
2023,ABR,21,19,83,2.4,256.68,30.03,NA
2023,ABR,21,20,93,1.74,228.1,27.61,NA
2023,ABR,21,21,116,2.88,231.79,26.14,NA
2023,ABR,21,22,93,2.26,245.59,24.98,NA
2023,ABR,21,23,92,2.56,233.25,23.64,NA
2023,ABR,22,0,80,3.02,109.26,22.57,NA
2023,ABR,22,1,91,5.28,84.76,21.15,NA
2023,ABR,22,2,85,5.76,75.75,19.98,NA
2023,ABR,22,3,115,6.08,87.68,19.13,NA
2023,ABR,22,4,102,5.19,76.62,18.9,NA
2023,ABR,22,5,75,4.75,59.02,17.97,NA
2023,ABR,22,6,49,3.8,68.94,17.29,NA
2023,ABR,22,7,59,3.38,89.64,16.95,NA
2023,ABR,22,8,65,3.66,103.01,18.63,NA
2023,ABR,22,9,66,4.31,92.6,20.21,NA
2023,ABR,22,10,70,3.56,96.71,22.71,NA
2023,ABR,22,11,74,2.25,140.74,26.28,NA
2023,ABR,22,12,68,2.15,211.52,28.82,NA
2023,ABR,22,13,55,2.84,216.23,30.21,NA
2023,ABR,22,14,38,3.45,251.31,31.62,NA
2023,ABR,22,15,45,4.83,247.25,31.47,NA
2023,ABR,22,16,80,4.49,256.63,30.44,NA
2023,ABR,22,17,63,4.59,259.34,30.24,NA
2023,ABR,22,18,53,4.86,270.43,29.6,NA
2023,ABR,22,19,67,3.46,252.71,27.68,NA
2023,ABR,22,20,95,3.53,219.73,26.08,NA
2023,ABR,22,21,93,2.83,177.66,23.87,NA
2023,ABR,22,22,82,2.45,167.2,21.95,NA
2023,ABR,22,23,72,1.98,140.16,20.79,NA
2023,ABR,23,0,78,1.42,111.49,19.68,NA
2023,ABR,23,1,80,1.05,102.57,18.76,NA
2023,ABR,23,2,68,0.96,191.38,18.15,NA
2023,ABR,23,3,83,1.02,239.26,17.76,NA
2023,ABR,23,4,110,1.14,225.25,17.62,NA
2023,ABR,23,5,108,0.96,202.03,16.08,NA
2023,ABR,23,6,90,0.98,244.8,15.89,NA
2023,ABR,23,7,70,1.2,255.66,15.71,NA
2023,ABR,23,8,57,1.58,279.19,19.63,NA
2023,ABR,23,9,48,2.38,294.88,23.08,NA
2023,ABR,23,10,49,3.16,287.15,25.61,NA
2023,ABR,23,11,74,3.71,260.8,27.21,NA
2023,ABR,23,12,51,3.33,260.55,29.04,NA
2023,ABR,23,13,68,4.24,243.35,29.48,NA
2023,ABR,23,14,71,5.46,263.79,30.39,NA
2023,ABR,23,15,143,6.33,248.2,30.81,NA
2023,ABR,23,16,257,5.79,247.46,31.07,NA
2023,ABR,23,17,170,5.55,249.71,30.4,NA
2023,ABR,23,18,81,4.67,256.76,29.91,NA
2023,ABR,23,19,62,4.54,253.93,28.52,NA
2023,ABR,23,20,70,3.71,242.53,26.31,NA
2023,ABR,23,21,91,4.4,234.26,24.6,NA
2023,ABR,23,22,77,3.64,248.7,23.06,NA
2023,ABR,23,23,60,2.96,270.26,21.45,NA
2023,ABR,24,0,58,1.18,224.92,20.1,NA
2023,ABR,24,1,52,1.55,277.62,19.63,NA
2023,ABR,24,2,43,1.28,270.92,18.87,NA
2023,ABR,24,3,50,0.97,252.63,18.2,NA
2023,ABR,24,4,50,1.13,186.13,17.2,NA
2023,ABR,24,5,52,1.19,249.77,16.22,NA
2023,ABR,24,6,57,1.2,267.59,16.5,NA
2023,ABR,24,7,68,1.15,289.41,16.37,NA
2023,ABR,24,8,68,1.49,306.13,20.42,NA
2023,ABR,24,9,57,2.23,266.3,23.27,NA
2023,ABR,24,10,57,1.65,247.38,26.13,NA
2023,ABR,24,11,52,3.33,284.35,27.19,NA
2023,ABR,24,12,43,3.96,266.93,28.12,NA
2023,ABR,24,13,39,3.98,271.01,28.92,NA
2023,ABR,24,14,46,4.88,242.76,29.85,NA
2023,ABR,24,15,80,5.04,246.18,29.72,NA
2023,ABR,24,16,80,5.28,250.24,28.92,NA
2023,ABR,24,17,67,5.35,251.53,27.97,NA
2023,ABR,24,18,62,5.44,273.99,27.39,NA
2023,ABR,24,19,76,4.37,268.54,25.98,NA
2023,ABR,24,20,83,3.66,269.38,24.64,NA
2023,ABR,24,21,78,3.37,261.33,23.32,NA
2023,ABR,24,22,94,2.27,261.86,21.73,NA
2023,ABR,24,23,93,2.46,257.16,21.01,NA
2023,ABR,25,0,76,2.28,264.01,20.27,NA
2023,ABR,25,1,64,2.29,237.58,19.1,NA
2023,ABR,25,2,50,2.67,277.79,18.76,NA
2023,ABR,25,3,50,2.48,316.17,17.2,NA
2023,ABR,25,4,55,1.61,265.61,16.52,NA
2023,ABR,25,5,64,1.26,305.29,15.79,NA
2023,ABR,25,6,66,1.57,276.73,15.02,NA
2023,ABR,25,7,58,1.46,282.91,14.88,NA
2023,ABR,25,8,79,1.55,311.28,18.27,NA
2023,ABR,25,9,86,2.12,284.74,21.78,NA
2023,ABR,25,10,69,3.2,275.84,24.08,NA
2023,ABR,25,11,52,4.13,288.16,25.43,NA
2023,ABR,25,12,49,3.69,271.76,26.55,NA
2023,ABR,25,13,47,4.54,279.2,27.51,NA
2023,ABR,25,14,57,4.1,255.01,28.21,NA
2023,ABR,25,15,44,3.75,239.64,28.26,NA
2023,ABR,25,16,57,4.14,242.1,29.53,NA
2023,ABR,25,17,69,4.42,253.2,29.1,NA
2023,ABR,25,18,81,4.32,240.24,28.3,NA
2023,ABR,25,19,90,3.71,238.43,26.29,NA
2023,ABR,25,20,110,2.1,218.91,24.04,NA
2023,ABR,25,21,107,2.27,238.61,22.44,NA
2023,ABR,25,22,77,2.44,254.97,21.49,NA
2023,ABR,25,23,58,2.52,239.48,20.28,NA
2023,ABR,26,0,57,2.64,257.99,20.11,NA
2023,ABR,26,1,49,2.38,282.73,18.56,NA
2023,ABR,26,2,59,1.97,264.23,17.64,NA
2023,ABR,26,3,52,1.46,265.68,16.43,NA
2023,ABR,26,4,59,1.21,288.15,15.68,NA
2023,ABR,26,5,59,1.34,305.32,15.42,NA
2023,ABR,26,6,64,1.12,254.75,14.68,NA
2023,ABR,26,7,102,0.99,158.72,14.44,NA
2023,ABR,26,8,136,1.05,213.12,20.01,NA
2023,ABR,26,9,109,1.28,268.43,23.18,NA
2023,ABR,26,10,63,1.97,241.87,24.77,NA
2023,ABR,26,11,47,2.45,246.32,26.29,NA
2023,ABR,26,12,38,3.06,241.37,28.04,NA
2023,ABR,26,13,38,3.71,272.73,28.38,NA
2023,ABR,26,14,45,4.06,256.91,29.58,NA
2023,ABR,26,15,53,4.38,245.95,30.33,NA
2023,ABR,26,16,48,4.56,262.44,30.77,NA
2023,ABR,26,17,51,4.64,257.82,30.47,NA
2023,ABR,26,18,59,4.32,253.58,29.46,NA
2023,ABR,26,19,197,3.46,263.82,27.02,NA
2023,ABR,26,20,93,2.73,257.63,25.02,NA
2023,ABR,26,21,95,2.21,252.05,24.12,NA
2023,ABR,26,22,93,3.14,259.63,23.48,NA
2023,ABR,26,23,74,2.32,257.72,22.82,NA
2023,ABR,27,0,81,2.48,250.73,21.59,NA
2023,ABR,27,1,69,2.86,260.61,20.82,NA
2023,ABR,27,2,58,2.94,272.31,20.08,NA
2023,ABR,27,3,55,1.67,239.45,18.68,NA
2023,ABR,27,4,56,1.72,252.7,18.13,NA
2023,ABR,27,5,62,2.06,279.59,17.33,NA
2023,ABR,27,6,65,1.56,275.28,16.19,NA
2023,ABR,27,7,93,1.25,267.77,15.78,NA
2023,ABR,27,8,108,1.29,274.45,18.55,NA
2023,ABR,27,9,93,1.77,268.79,23.62,NA
2023,ABR,27,10,67,2.52,255.85,26.01,NA
2023,ABR,27,11,56,3.51,257.89,27.17,NA
2023,ABR,27,12,63,3.06,237.23,28.75,NA
2023,ABR,27,13,38,3.87,273.07,29.47,NA
2023,ABR,27,14,34,3.47,266.75,30.31,NA
2023,ABR,27,15,44,3.21,227.14,31.29,NA
2023,ABR,27,16,82,4.93,258.13,31.08,NA
2023,ABR,27,17,82,4.94,252.75,30.34,NA
2023,ABR,27,18,81,4.88,241.82,29.16,NA
2023,ABR,27,19,68,4.11,259.49,27.91,NA
2023,ABR,27,20,77,2.85,250.82,25.66,NA
2023,ABR,27,21,94,2.51,238.32,24.28,NA
2023,ABR,27,22,108,2.25,187.77,22.84,NA
2023,ABR,27,23,101,1.37,197.02,21.15,NA
2023,ABR,28,0,95,1.28,181.98,19.91,NA
2023,ABR,28,1,84,1.29,248.75,18.76,NA
2023,ABR,28,2,71,2.1,240.19,18.02,NA
2023,ABR,28,3,62,1.89,246.84,17.2,NA
2023,ABR,28,4,63,1.97,259.46,16.48,NA
2023,ABR,28,5,52,1.3,279.16,15.13,NA
2023,ABR,28,6,59,1.11,270.36,14.35,NA
2023,ABR,28,7,68,0.98,152.81,14.53,NA
2023,ABR,28,8,128,1.02,77.49,19.08,NA
2023,ABR,28,9,117,1.89,269.25,23.2,NA
2023,ABR,28,10,72,3.22,277.45,24.21,NA
2023,ABR,28,11,59,2.96,278.65,26.91,NA
2023,ABR,28,12,37,3.51,279.45,28.22,NA
2023,ABR,28,13,29,3.63,266.5,29.14,NA
2023,ABR,28,14,37,4.34,279.04,29.57,NA
2023,ABR,28,15,37,3.98,250.56,30.08,NA
2023,ABR,28,16,74,4.68,261.63,30.41,NA
2023,ABR,28,17,57,4.86,255.71,30.02,NA
2023,ABR,28,18,56,4.58,262.89,29.5,NA
2023,ABR,28,19,59,4.63,266.78,27.82,NA
2023,ABR,28,20,74,3.01,262.99,25.21,NA
2023,ABR,28,21,80,2.59,247.54,23.72,NA
2023,ABR,28,22,100,3.72,236.06,22.97,NA
2023,ABR,28,23,78,3.4,244.85,21.35,NA
2023,ABR,29,0,66,3.04,248.23,20.13,NA
2023,ABR,29,1,64,3.1,261.63,19.14,NA
2023,ABR,29,2,48,1.27,267.08,17.94,NA
2023,ABR,29,3,54,1.44,276.17,17.12,NA
2023,ABR,29,4,57,0.97,247.62,16.09,NA
2023,ABR,29,5,64,0.99,236.98,15.3,NA
2023,ABR,29,6,79,1.44,113.11,14.05,NA
2023,ABR,29,7,96,1.09,110.52,13.4,NA
2023,ABR,29,8,168,1.17,158.95,18.34,NA
2023,ABR,29,9,174,1.53,129.22,21.95,NA
2023,ABR,29,10,116,1.73,209.25,25.34,NA
2023,ABR,29,11,116,2.19,219.36,26.6,NA
2023,ABR,29,12,60,2.46,218.74,27.53,NA
2023,ABR,29,13,42,3.07,247.46,28.16,NA
2023,ABR,29,14,34,3.56,254.86,28.58,NA
2023,ABR,29,15,45,3.71,250.44,29.39,NA
2023,ABR,29,16,37,3.67,282.02,29.79,NA
2023,ABR,29,17,38,2.93,264.72,30.06,NA
2023,ABR,29,18,39,3.06,283.29,29.46,NA
2023,ABR,29,19,51,2.44,251.16,27.65,NA
2023,ABR,29,20,61,1.5,286.37,25.17,NA
2023,ABR,29,21,104,5.2,79.56,23,NA
2023,ABR,29,22,125,4.86,73.55,21.61,NA
2023,ABR,29,23,112,5.14,86.87,19.89,NA
2023,ABR,30,0,96,5.09,67.61,18.53,NA
2023,ABR,30,1,98,4.91,69.36,18.01,NA
2023,ABR,30,2,79,3.84,84.5,17.01,NA
2023,ABR,30,3,47,3.35,89.64,16.35,NA
2023,ABR,30,4,51,3.54,92.32,15.79,NA
2023,ABR,30,5,44,2.73,115.86,14.51,NA
2023,ABR,30,6,44,2.84,109.56,13.36,NA
2023,ABR,30,7,51,2.4,139.81,12.77,NA
2023,ABR,30,8,54,3.22,119.07,15.32,NA
2023,ABR,30,9,62,4.44,99.3,18.89,NA
2023,ABR,30,10,53,4.57,100.79,21.33,NA
2023,ABR,30,11,58,3.7,101.42,23.89,NA
2023,ABR,30,12,53,3.14,115.82,26.62,NA
2023,ABR,30,13,31,2.72,155.57,28.2,NA
2023,ABR,30,14,13,2.64,154.92,29.39,NA
2023,ABR,30,15,36,3.27,240.49,30.12,NA
2023,ABR,30,16,41,2.72,199.35,30.51,NA
2023,ABR,30,17,44,2.17,150.66,30.52,NA
2023,ABR,30,18,47,2.41,202.3,30.22,NA
2023,ABR,30,19,66,2.53,269.48,28.33,NA
2023,ABR,30,20,125,3.14,232.39,26,NA
2023,ABR,30,21,105,3.12,212.45,23.76,NA
2023,ABR,30,22,95,2.21,208.29,22.02,NA
2023,ABR,30,23,80,1.14,199.25,20.9,NA
2023,MAY,1,0,102,1.14,112.16,20,20.24
2023,MAY,1,1,98,1,200.43,18,23.03
2023,MAY,1,2,68,1.03,196,18,24.74
2023,MAY,1,3,87,0.96,201.86,16,26.84
2023,MAY,1,4,84,1.4,218.54,16,28.34
2023,MAY,1,5,70,1.03,247.33,15,30.63
2023,MAY,1,6,70,0.97,262.86,15,31.91
2023,MAY,1,7,79,1.01,196.89,15,33.64
2023,MAY,1,8,120,1.02,124.04,17,34.37
2023,MAY,1,9,120,1.76,289.42,23,30.02
2023,MAY,1,10,86,2.52,287.68,24,29.25
2023,MAY,1,11,73,1.76,227.63,26,26.52
2023,MAY,1,12,61,2.49,248.09,28,21.95
2023,MAY,1,13,56,3.53,260.67,29,14.72
2023,MAY,1,14,45,2.9,227.56,30,14.02
2023,MAY,1,15,56,4.04,261.91,30,12.98
2023,MAY,1,16,48,3.91,278.34,30,13.1
2023,MAY,1,17,58,4.86,265.56,30,13.24
2023,MAY,1,18,38,5.08,263.45,29,12.21
2023,MAY,1,19,60,4.72,261.87,27,13.28
2023,MAY,1,20,85,3.84,249.73,25,13.99
2023,MAY,1,21,75,3.43,236.26,24,15.24
2023,MAY,1,22,86,3.7,240.41,22,17.72
2023,MAY,1,23,83,2.67,242.66,20,19.41
2023,MAY,2,0,67,2.29,243,19,22.16
2023,MAY,2,1,49,2.83,275.04,18,26.36
2023,MAY,2,2,47,1.46,263.29,17,28.66
2023,MAY,2,3,46,1.59,256.84,16,30.84
2023,MAY,2,4,47,2.07,255.77,16,33.09
2023,MAY,2,5,56,1.86,216.1,14,37
2023,MAY,2,6,62,1.85,281.01,14,39.27
2023,MAY,2,7,70,2.39,279.01,14,40.32
2023,MAY,2,8,122,1.37,250.81,19,34.24
2023,MAY,2,9,103,2.46,282.1,22,27.87
2023,MAY,2,10,69,2.8,267.61,24,24.67
2023,MAY,2,11,62,2.96,259.41,26,21.48
2023,MAY,2,12,58,3.41,259.24,28,18.23
2023,MAY,2,13,100,4.82,244.89,29,13.68
2023,MAY,2,14,127,4.85,230.91,29,13.07
2023,MAY,2,15,76,3.7,224.61,31,12.21
2023,MAY,2,16,61,4.83,258.46,31,10.93
2023,MAY,2,17,56,4.99,271.22,31,10.3
2023,MAY,2,18,53,4.59,265.2,30,10.57
2023,MAY,2,19,64,3.9,258.83,28,11.29
2023,MAY,2,20,84,2.94,261.2,26,13.17
2023,MAY,2,21,87,2.04,235.02,24,14.87
2023,MAY,2,22,104,2.1,231.02,23,16.67
2023,MAY,2,23,85,2.03,245.45,21,18.88
2023,MAY,3,0,91,2.6,260.8,20,21.82
2023,MAY,3,1,85,2.67,256.89,20,21.04
2023,MAY,3,2,71,1.12,172.27,18,23.19
2023,MAY,3,3,70,0.96,205.56,17,24.02
2023,MAY,3,4,46,1.26,228.67,16,26.18
2023,MAY,3,5,37,0.96,164.5,16,28.36
2023,MAY,3,6,108,0.97,74.68,14,32.88
2023,MAY,3,7,128,1.5,129.84,14,36.88
2023,MAY,3,8,138,1.59,135.32,16,35.2
2023,MAY,3,9,159,1.75,122.77,20,27.88
2023,MAY,3,10,156,1.12,185.88,25,20.94
2023,MAY,3,11,167,1.27,199.56,27,17.69
2023,MAY,3,12,114,1.94,238.31,28,14.6
2023,MAY,3,13,81,2.24,240.49,30,12.7
2023,MAY,3,14,52,2.17,237.97,31,10.87
2023,MAY,3,15,27,2.49,245.37,31,10.75
2023,MAY,3,16,41,2.81,236.97,32,10.69
2023,MAY,3,17,44,2.29,146.02,31,11
2023,MAY,3,18,56,1.91,163.18,30,11.62
2023,MAY,3,19,68,2.25,258.54,29,12.27
2023,MAY,3,20,76,1.66,304.81,27,13.15
2023,MAY,3,21,119,1.27,235.54,25,14.51
2023,MAY,3,22,138,2.18,252.6,24,22.26
2023,MAY,3,23,111,1.3,201.61,22,27.3
2023,MAY,4,0,99,1.25,178.23,22,27.9
2023,MAY,4,1,97,1.08,171,20,30.96
2023,MAY,4,2,136,0.97,119.26,19,34.34
2023,MAY,4,3,98,1.12,218.89,18,34.26
2023,MAY,4,4,61,2.08,274.44,18,30.33
2023,MAY,4,5,84,2.19,277.33,17,31.77
2023,MAY,4,6,90,1.28,273.85,17,31.6
2023,MAY,4,7,94,0.96,233.67,17,33.53
2023,MAY,4,8,129,1.72,260.68,19,34.8
2023,MAY,4,9,115,2.97,290.09,22,31.14
2023,MAY,4,10,107,1.55,221.51,26,24.73
2023,MAY,4,11,110,1.5,208.26,27,21.69
2023,MAY,4,12,95,1.8,242.89,27,21.54
2023,MAY,4,13,87,2.88,268.03,28,21.19
2023,MAY,4,14,64,3.08,268.63,30,17.63
2023,MAY,4,15,64,2.84,262.06,31,14.95
2023,MAY,4,16,54,2.27,251.56,31,14.21
2023,MAY,4,17,55,2.07,236.17,31,13.68
2023,MAY,4,18,59,1.94,233.14,29,14.7
2023,MAY,4,19,85,1.24,265.03,28,16.25
2023,MAY,4,20,91,1.14,216.51,27,17.18
2023,MAY,4,21,138,1.94,195.39,26,22.09
2023,MAY,4,22,141,1.57,230.01,25,24.38
2023,MAY,4,23,106,2.27,190.65,24,25.23
2023,MAY,5,0,120,3.22,97.88,24,28.77
2023,MAY,5,1,92,1.88,126.41,22,31.59
2023,MAY,5,2,78,0.98,169.44,22,31.58
2023,MAY,5,3,95,1.01,217.76,21,31.88
2023,MAY,5,4,81,1,193.13,21,33.44
2023,MAY,5,5,75,1.44,268.84,20,37.58
2023,MAY,5,6,80,1.18,259.62,18,41.42
2023,MAY,5,7,104,0.96,223.48,18,43.82
2023,MAY,5,8,135,1.22,223,20,43.6
2023,MAY,5,9,107,1.33,253.35,24,36.46
2023,MAY,5,10,118,1.9,272.39,27,29.98
2023,MAY,5,11,115,3.04,272.84,28,27.04
2023,MAY,5,12,104,2.89,270.65,30,20.71
2023,MAY,5,13,214,2.68,258.13,31,16.8
2023,MAY,5,14,216,2.34,169.45,32,14.77
2023,MAY,5,15,117,2.76,159.63,33,13.91
2023,MAY,5,16,78,2.33,244.99,32,14.01
2023,MAY,5,17,82,2.41,235.43,32,14.42
2023,MAY,5,18,87,2.42,212.62,31,15.36
2023,MAY,5,19,100,2.29,212.14,30,17.09
2023,MAY,5,20,112,1.74,213.7,28,18.23
2023,MAY,5,21,152,3.01,172.38,26,23.91
2023,MAY,5,22,132,4.08,121.66,24,33.52
2023,MAY,5,23,93,3.81,117.26,23,32.3
2023,MAY,6,0,105,4.56,93.48,23,38.6
2023,MAY,6,1,141,5.76,86.89,22,40.78
2023,MAY,6,2,99,4.12,97.13,21,40.46
2023,MAY,6,3,53,2.65,103.27,20,46.04
2023,MAY,6,4,50,2.42,121.99,19,47.85
2023,MAY,6,5,58,1.12,134.36,18,51.03
2023,MAY,6,6,52,0.97,91.96,17,53.42
2023,MAY,6,7,76,0.97,270.36,17,52.68
2023,MAY,6,8,111,1.1,117.96,20,49.05
2023,MAY,6,9,124,2.51,104.5,23,40.37
2023,MAY,6,10,89,2.09,137.88,26,33.1
2023,MAY,6,11,86,1.76,225.42,29,27.4
2023,MAY,6,12,103,2.16,163.81,30,21.47
2023,MAY,6,13,66,2.22,224.66,32,17.66
2023,MAY,6,14,60,2.52,255.45,33,14.36
2023,MAY,6,15,67,2.68,221.03,34,13.42
2023,MAY,6,16,67,2.57,231.24,34,13.05
2023,MAY,6,17,59,2.64,222.36,34,12.19
2023,MAY,6,18,59,1.96,238.69,33,11.69
2023,MAY,6,19,94,3.33,259.17,30,14.02
2023,MAY,6,20,227,3.01,192.84,28,17.6
2023,MAY,6,21,124,2.66,188.44,27,21.36
2023,MAY,6,22,148,5.5,81.46,25,30.05
2023,MAY,6,23,184,5.75,91.11,24,34.51
2023,MAY,7,0,95,4.55,89.2,23,35.1
2023,MAY,7,1,48,4.4,87,22,37.34
2023,MAY,7,2,41,3.66,97.5,21,38.7
2023,MAY,7,3,38,2.91,106.79,21,40.69
2023,MAY,7,4,37,2.23,118.78,19,44.53
2023,MAY,7,5,35,2.18,117.35,18,47.67
2023,MAY,7,6,35,2.13,131.71,17,49.77
2023,MAY,7,7,42,1.46,155.83,18,50.68
2023,MAY,7,8,61,1.56,133.69,20,46.09
2023,MAY,7,9,71,1.91,112.14,23,37.07
2023,MAY,7,10,89,1.3,205.67,27,30.79
2023,MAY,7,11,83,1.46,214.72,29,27.87
2023,MAY,7,12,80,1.67,243.53,31,25.65
2023,MAY,7,13,90,3.02,251.1,31,23.41
2023,MAY,7,14,75,3.03,247.72,32,20.38
