fecha,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2023-05-01 02:00:00,68.0,1.03,196.0,18.0,24.74
2023-05-01 03:00:00,87.0,0.96,201.86,16.0,26.84
2023-05-01 04:00:00,84.0,1.4,218.54,16.0,28.34
2023-05-01 05:00:00,70.0,1.03,247.33,15.0,30.63
2023-05-01 06:00:00,70.0,0.97,262.86,15.0,31.91
2023-05-01 07:00:00,79.0,1.01,196.89,15.0,33.64
2023-05-01 08:00:00,120.0,1.02,124.04,17.0,34.37
2023-05-01 09:00:00,120.0,1.76,289.42,23.0,30.02
2023-05-01 10:00:00,86.0,2.52,287.68,24.0,29.25
2023-05-01 11:00:00,73.0,1.76,227.63,26.0,26.52
2023-05-01 12:00:00,61.0,2.49,248.09,28.0,21.95
2023-05-01 13:00:00,56.0,3.53,260.67,29.0,14.72
2023-05-01 14:00:00,45.0,2.9,227.56,30.0,14.02
2023-05-01 15:00:00,56.0,4.04,261.91,30.0,12.98
2023-05-01 16:00:00,48.0,3.91,278.34,30.0,13.1
2023-05-01 17:00:00,58.0,4.86,265.56,30.0,13.24
2023-05-01 18:00:00,38.0,5.08,263.45,29.0,12.21
2023-05-01 19:00:00,60.0,4.72,261.87,27.0,13.28
2023-05-01 20:00:00,85.0,3.84,249.73,25.0,13.99
2023-05-01 21:00:00,75.0,3.43,236.26,24.0,15.24
2023-05-01 22:00:00,86.0,3.7,240.41,22.0,17.72
2023-05-01 23:00:00,83.0,2.67,242.66,20.0,19.41
2023-05-02 00:00:00,67.0,2.29,243.0,19.0,22.16
2023-05-02 01:00:00,49.0,2.83,275.04,18.0,26.36
2023-05-02 02:00:00,47.0,1.46,263.29,17.0,28.66
2023-05-02 03:00:00,46.0,1.59,256.84,16.0,30.84
2023-05-02 04:00:00,47.0,2.07,255.77,16.0,33.09
2023-05-02 05:00:00,56.0,1.86,216.1,14.0,37.0
2023-05-02 06:00:00,62.0,1.85,281.01,14.0,39.27
2023-05-02 07:00:00,70.0,2.39,279.01,14.0,40.32
2023-05-02 08:00:00,122.0,1.37,250.81,19.0,34.24
2023-05-02 09:00:00,103.0,2.46,282.1,22.0,27.87
2023-05-02 10:00:00,69.0,2.8,267.61,24.0,24.67
2023-05-02 11:00:00,62.0,2.96,259.41,26.0,21.48
2023-05-02 12:00:00,58.0,3.41,259.24,28.0,18.23
2023-05-02 13:00:00,100.0,4.82,244.89,29.0,13.68
2023-05-02 14:00:00,127.0,4.85,230.91,29.0,13.07
2023-05-02 15:00:00,76.0,3.7,224.61,31.0,12.21
2023-05-02 16:00:00,61.0,4.83,258.46,31.0,10.93
2023-05-02 17:00:00,56.0,4.99,271.22,31.0,10.3
2023-05-02 18:00:00,53.0,4.59,265.2,30.0,10.57
2023-05-02 19:00:00,64.0,3.9,258.83,28.0,11.29
2023-05-02 20:00:00,84.0,2.94,261.2,26.0,13.17
2023-05-02 21:00:00,87.0,2.04,235.02,24.0,14.87
2023-05-02 22:00:00,104.0,2.1,231.02,23.0,16.67
2023-05-02 23:00:00,85.0,2.03,245.45,21.0,18.88
2023-05-03 00:00:00,91.0,2.6,260.8,20.0,21.82
2023-05-03 01:00:00,85.0,2.67,256.89,20.0,21.04
2023-05-03 02:00:00,71.0,1.12,172.27,18.0,23.19
2023-05-03 03:00:00,70.0,0.96,205.56,17.0,24.02
2023-05-03 04:00:00,46.0,1.26,228.67,16.0,26.18
2023-05-03 05:00:00,37.0,0.96,164.5,16.0,28.36
2023-05-03 06:00:00,108.0,0.97,74.68,14.0,32.88
2023-05-03 07:00:00,128.0,1.5,129.84,14.0,36.88
2023-05-03 08:00:00,138.0,1.59,135.32,16.0,35.2
2023-05-03 09:00:00,159.0,1.75,122.77,20.0,27.88
2023-05-03 10:00:00,156.0,1.12,185.88,25.0,20.94
2023-05-03 11:00:00,167.0,1.27,199.56,27.0,17.69
2023-05-03 12:00:00,114.0,1.94,238.31,28.0,14.6
2023-05-03 13:00:00,81.0,2.24,240.49,30.0,12.7
2023-05-03 14:00:00,52.0,2.17,237.97,31.0,10.87
2023-05-03 15:00:00,27.0,2.49,245.37,31.0,10.75
2023-05-03 16:00:00,41.0,2.81,236.97,32.0,10.69
2023-05-03 17:00:00,44.0,2.29,146.02,31.0,11.0
2023-05-03 18:00:00,56.0,1.91,163.18,30.0,11.62
2023-05-03 19:00:00,68.0,2.25,258.54,29.0,12.27
2023-05-03 20:00:00,76.0,1.66,304.81,27.0,13.15
2023-05-03 21:00:00,119.0,1.27,235.54,25.0,14.51
2023-05-03 22:00:00,138.0,2.18,252.6,24.0,22.26
2023-05-03 23:00:00,111.0,1.3,201.61,22.0,27.3
2023-05-04 00:00:00,99.0,1.25,178.23,22.0,27.9
2023-05-04 01:00:00,97.0,1.08,171.0,20.0,30.96
2023-05-04 02:00:00,136.0,0.97,119.26,19.0,34.34
2023-05-04 03:00:00,98.0,1.12,218.89,18.0,34.26
2023-05-04 04:00:00,61.0,2.08,274.44,18.0,30.33
2023-05-04 05:00:00,84.0,2.19,277.33,17.0,31.77
2023-05-04 06:00:00,90.0,1.28,273.85,17.0,31.6
2023-05-04 07:00:00,94.0,0.96,233.67,17.0,33.53
2023-05-04 08:00:00,129.0,1.72,260.68,19.0,34.8
2023-05-04 09:00:00,115.0,2.97,290.09,22.0,31.14
2023-05-04 10:00:00,107.0,1.55,221.51,26.0,24.73
2023-05-04 11:00:00,110.0,1.5,208.26,27.0,21.69
2023-05-04 12:00:00,95.0,1.8,242.89,27.0,21.54
2023-05-04 13:00:00,87.0,2.88,268.03,28.0,21.19
2023-05-04 14:00:00,64.0,3.08,268.63,30.0,17.63
2023-05-04 15:00:00,64.0,2.84,262.06,31.0,14.95
2023-05-04 16:00:00,54.0,2.27,251.56,31.0,14.21
2023-05-04 17:00:00,55.0,2.07,236.17,31.0,13.68
2023-05-04 18:00:00,59.0,1.94,233.14,29.0,14.7
2023-05-04 19:00:00,85.0,1.24,265.03,28.0,16.25
2023-05-04 20:00:00,91.0,1.14,216.51,27.0,17.18
2023-05-04 21:00:00,138.0,1.94,195.39,26.0,22.09
2023-05-04 22:00:00,141.0,1.57,230.01,25.0,24.38
2023-05-04 23:00:00,106.0,2.27,190.65,24.0,25.23
2023-05-05 00:00:00,120.0,3.22,97.88,24.0,28.77
2023-05-05 01:00:00,92.0,1.88,126.41,22.0,31.59
2023-05-05 02:00:00,78.0,0.98,169.44,22.0,31.58
2023-05-05 03:00:00,95.0,1.01,217.76,21.0,31.88
2023-05-05 04:00:00,81.0,1.0,193.13,21.0,33.44
2023-05-05 05:00:00,75.0,1.44,268.84,20.0,37.58
2023-05-05 06:00:00,80.0,1.18,259.62,18.0,41.42
2023-05-05 07:00:00,104.0,0.96,223.48,18.0,43.82
2023-05-05 08:00:00,135.0,1.22,223.0,20.0,43.6
2023-05-05 09:00:00,107.0,1.33,253.35,24.0,36.46
2023-05-05 10:00:00,118.0,1.9,272.39,27.0,29.98
2023-05-05 11:00:00,115.0,3.04,272.84,28.0,27.04
2023-05-05 12:00:00,104.0,2.89,270.65,30.0,20.71
2023-05-05 13:00:00,214.0,2.68,258.13,31.0,16.8
2023-05-05 14:00:00,216.0,2.34,169.45,32.0,14.77
2023-05-05 15:00:00,117.0,2.76,159.63,33.0,13.91
2023-05-05 16:00:00,78.0,2.33,244.99,32.0,14.01
2023-05-05 17:00:00,82.0,2.41,235.43,32.0,14.42
2023-05-05 18:00:00,87.0,2.42,212.62,31.0,15.36
2023-05-05 19:00:00,100.0,2.29,212.14,30.0,17.09
2023-05-05 20:00:00,112.0,1.74,213.7,28.0,18.23
2023-05-05 21:00:00,152.0,3.01,172.38,26.0,23.91
2023-05-05 22:00:00,132.0,4.08,121.66,24.0,33.52
2023-05-05 23:00:00,93.0,3.81,117.26,23.0,32.3
2023-05-06 00:00:00,105.0,4.56,93.48,23.0,38.6
2023-05-06 01:00:00,141.0,5.76,86.89,22.0,40.78
2023-05-06 02:00:00,99.0,4.12,97.13,21.0,40.46
2023-05-06 03:00:00,53.0,2.65,103.27,20.0,46.04
2023-05-06 04:00:00,50.0,2.42,121.99,19.0,47.85
2023-05-06 05:00:00,58.0,1.12,134.36,18.0,51.03
2023-05-06 06:00:00,52.0,0.97,91.96,17.0,53.42
2023-05-06 07:00:00,76.0,0.97,270.36,17.0,52.68
2023-05-06 08:00:00,111.0,1.1,117.96,20.0,49.05
2023-05-06 09:00:00,124.0,2.51,104.5,23.0,40.37
2023-05-06 10:00:00,89.0,2.09,137.88,26.0,33.1
2023-05-06 11:00:00,86.0,1.76,225.42,29.0,27.4
2023-05-06 12:00:00,103.0,2.16,163.81,30.0,21.47
2023-05-06 13:00:00,66.0,2.22,224.66,32.0,17.66
2023-05-06 14:00:00,60.0,2.52,255.45,33.0,14.36
2023-05-06 15:00:00,67.0,2.68,221.03,34.0,13.42
2023-05-06 16:00:00,67.0,2.57,231.24,34.0,13.05
2023-05-06 17:00:00,59.0,2.64,222.36,34.0,12.19
2023-05-06 18:00:00,59.0,1.96,238.69,33.0,11.69
2023-05-06 19:00:00,94.0,3.33,259.17,30.0,14.02
2023-05-06 20:00:00,227.0,3.01,192.84,28.0,17.6
2023-05-06 21:00:00,124.0,2.66,188.44,27.0,21.36
2023-05-06 22:00:00,148.0,5.5,81.46,25.0,30.05
2023-05-06 23:00:00,184.0,5.75,91.11,24.0,34.51
2023-05-07 00:00:00,95.0,4.55,89.2,23.0,35.1
2023-05-07 01:00:00,48.0,4.4,87.0,22.0,37.34
2023-05-07 02:00:00,41.0,3.66,97.5,21.0,38.7
2023-05-07 03:00:00,38.0,2.91,106.79,21.0,40.69
2023-05-07 04:00:00,37.0,2.23,118.78,19.0,44.53
2023-05-07 05:00:00,35.0,2.18,117.35,18.0,47.67
2023-05-07 06:00:00,35.0,2.13,131.71,17.0,49.77
2023-05-07 07:00:00,42.0,1.46,155.83,18.0,50.68
2023-05-07 08:00:00,61.0,1.56,133.69,20.0,46.09
2023-05-07 09:00:00,71.0,1.91,112.14,23.0,37.07
2023-05-07 10:00:00,89.0,1.3,205.67,27.0,30.79
2023-05-07 11:00:00,83.0,1.46,214.72,29.0,27.87
2023-05-07 12:00:00,80.0,1.67,243.53,31.0,25.65
2023-05-07 13:00:00,90.0,3.02,251.1,31.0,23.41
2023-05-07 14:00:00,75.0,3.03,247.72,32.0,20.38
2023-05-07 15:00:00,70.0,2.87,221.73,33.0,17.88
2023-05-07 16:00:00,92.0,3.14,230.53,33.0,18.8
2023-05-07 17:00:00,348.0,5.58,206.25,27.0,25.62
2023-05-07 18:00:00,335.0,5.43,262.13,24.0,32.43
2023-05-07 19:00:00,118.0,2.27,211.48,24.0,30.56
2023-05-07 20:00:00,82.0,2.21,187.12,25.0,29.33
2023-05-07 21:00:00,154.0,5.46,87.59,23.0,36.09
2023-05-07 22:00:00,152.0,4.94,80.95,22.0,40.18
2023-05-07 23:00:00,112.0,5.68,89.56,21.0,41.97
2023-05-08 00:00:00,55.0,4.93,72.94,20.0,44.22
2023-05-08 01:00:00,41.0,3.69,79.91,20.0,47.19
2023-05-08 02:00:00,38.0,3.83,102.44,19.0,57.03
2023-05-08 03:00:00,35.0,3.18,121.43,18.0,63.66
2023-05-08 04:00:00,32.0,3.55,111.47,17.0,68.25
2023-05-08 05:00:00,28.0,3.32,87.8,17.0,67.52
2023-05-08 06:00:00,42.0,3.41,83.65,16.0,65.46
2023-05-08 07:00:00,40.0,3.73,95.82,16.0,65.1
2023-05-08 08:00:00,57.0,3.9,95.22,18.0,62.78
2023-05-08 09:00:00,58.0,4.32,105.59,21.0,52.9
2023-05-08 10:00:00,55.0,3.2,118.95,24.0,42.82
2023-05-08 11:00:00,102.0,2.46,143.0,27.0,32.74
2023-05-08 12:00:00,80.0,2.27,204.95,29.0,27.91
2023-05-08 13:00:00,61.0,2.14,254.32,31.0,24.56
2023-05-08 14:00:00,46.0,3.76,279.73,32.0,20.18
2023-05-08 15:00:00,120.0,6.32,206.26,30.0,23.18
2023-05-08 16:00:00,12.0,8.58,171.09,26.0,29.93
2023-05-08 17:00:00,111.0,6.68,170.76,26.0,28.64
2023-05-08 18:00:00,73.0,4.73,150.9,27.0,26.56
2023-05-08 19:00:00,64.0,3.7,143.82,26.0,29.39
2023-05-08 20:00:00,73.0,2.67,114.88,24.0,32.16
2023-05-08 21:00:00,98.0,4.91,85.93,24.0,34.04
2023-05-08 22:00:00,174.0,6.53,88.59,21.0,41.57
2023-05-08 23:00:00,106.0,6.11,90.55,20.0,43.68
2023-05-09 00:00:00,45.0,4.97,94.62,20.0,45.09
2023-05-09 01:00:00,41.0,3.84,105.66,19.0,47.73
2023-05-09 02:00:00,31.0,3.49,106.67,18.0,50.36
2023-05-09 03:00:00,30.0,3.24,116.55,17.0,53.82
2023-05-09 04:00:00,24.0,2.96,118.07,16.0,55.83
2023-05-09 05:00:00,32.0,2.68,115.62,16.0,58.27
2023-05-09 06:00:00,28.0,2.59,125.33,15.0,60.43
2023-05-09 07:00:00,41.0,2.35,121.37,15.0,61.49
2023-05-09 08:00:00,81.0,2.95,108.88,19.0,51.34
2023-05-09 09:00:00,68.0,1.98,122.07,22.0,43.18
2023-05-09 10:00:00,72.0,1.25,202.25,26.0,33.61
2023-05-09 11:00:00,75.0,2.42,212.38,28.0,27.82
2023-05-09 12:00:00,53.0,2.81,247.66,29.0,21.98
2023-05-09 13:00:00,50.0,2.89,259.97,30.0,19.81
2023-05-09 14:00:00,51.0,2.95,250.12,30.0,18.91
2023-05-09 15:00:00,41.0,3.81,269.93,31.0,16.95
2023-05-09 16:00:00,45.0,3.49,249.8,31.0,15.78
2023-05-09 17:00:00,48.0,3.36,247.89,31.0,14.64
2023-05-09 18:00:00,66.0,3.45,237.7,30.0,14.59
2023-05-09 19:00:00,72.0,2.8,244.2,29.0,15.04
2023-05-09 20:00:00,149.0,3.56,166.63,27.0,23.75
2023-05-09 21:00:00,92.0,2.91,174.99,26.0,26.08
2023-05-09 22:00:00,89.0,1.99,188.56,24.0,26.05
2023-05-09 23:00:00,115.0,1.81,215.32,23.0,30.05
2023-05-10 00:00:00,96.0,2.59,239.27,22.0,34.17
2023-05-10 01:00:00,71.0,3.79,250.22,22.0,36.33
2023-05-10 02:00:00,72.0,3.37,258.27,21.0,41.24
2023-05-10 03:00:00,75.0,2.68,250.83,19.0,44.71
2023-05-10 04:00:00,67.0,2.41,247.9,18.0,46.9
2023-05-10 05:00:00,53.0,1.71,238.03,18.0,48.38
2023-05-10 06:00:00,60.0,1.66,273.21,17.0,48.58
2023-05-10 07:00:00,65.0,1.67,286.46,17.0,50.65
2023-05-10 08:00:00,73.0,1.71,266.88,22.0,42.91
2023-05-10 09:00:00,73.0,2.71,250.81,25.0,34.26
2023-05-10 10:00:00,58.0,2.55,246.59,27.0,26.27
2023-05-10 11:00:00,51.0,3.46,268.97,28.0,22.28
2023-05-10 12:00:00,56.0,4.0,284.22,29.0,19.92
2023-05-10 13:00:00,50.0,4.47,267.19,30.0,16.96
2023-05-10 14:00:00,38.0,3.82,254.84,30.0,16.18
2023-05-10 15:00:00,40.0,4.16,259.93,31.0,15.15
2023-05-10 16:00:00,53.0,4.31,263.8,31.0,14.37
2023-05-10 17:00:00,58.0,3.93,250.0,30.0,14.88
2023-05-10 18:00:00,51.0,3.72,269.91,29.0,15.6
2023-05-10 19:00:00,67.0,3.86,251.35,29.0,15.64
2023-05-10 20:00:00,97.0,3.47,257.4,27.0,17.59
2023-05-10 21:00:00,105.0,3.17,255.87,25.0,20.66
2023-05-10 22:00:00,108.0,3.07,268.94,24.0,22.35
2023-05-10 23:00:00,126.0,1.26,245.65,22.0,24.84
2023-05-11 00:00:00,82.0,3.16,251.18,22.0,32.6
2023-05-11 01:00:00,74.0,4.05,271.71,21.0,32.87
2023-05-11 02:00:00,69.0,4.09,280.72,20.0,33.03
2023-05-11 03:00:00,57.0,3.67,261.79,19.0,36.38
2023-05-11 04:00:00,38.0,2.61,252.48,18.0,38.24
2023-05-11 05:00:00,39.0,2.11,237.91,17.0,40.24
2023-05-11 06:00:00,43.0,1.61,238.15,16.0,42.92
2023-05-11 07:00:00,73.0,1.07,104.91,16.0,44.7
2023-05-11 08:00:00,100.0,1.06,99.86,22.0,35.96
2023-05-11 09:00:00,118.0,1.71,240.15,25.0,28.72
2023-05-11 10:00:00,54.0,2.93,266.69,25.0,22.52
2023-05-11 11:00:00,39.0,2.97,275.14,27.0,19.59
2023-05-11 12:00:00,33.0,3.14,251.88,28.0,15.83
2023-05-11 13:00:00,34.0,3.27,247.02,28.0,14.09
2023-05-11 14:00:00,41.0,4.05,252.1,29.0,14.11
2023-05-11 15:00:00,48.0,3.11,232.7,30.0,13.14
2023-05-11 16:00:00,52.0,3.88,250.91,31.0,11.12
2023-05-11 17:00:00,68.0,3.93,246.79,31.0,9.87
2023-05-11 18:00:00,79.0,4.24,254.02,30.0,10.71
2023-05-11 19:00:00,95.0,3.6,239.24,29.0,12.23
2023-05-11 20:00:00,114.0,3.13,231.64,27.0,14.3
2023-05-11 21:00:00,106.0,2.4,242.45,25.0,16.28
2023-05-11 22:00:00,115.0,2.83,265.24,24.0,18.81
2023-05-11 23:00:00,117.0,2.3,265.3,22.0,21.24
2023-05-12 00:00:00,101.0,2.29,276.22,21.0,23.23
2023-05-12 01:00:00,129.0,1.55,272.7,20.0,25.77
2023-05-12 02:00:00,93.0,2.64,266.26,20.0,31.06
2023-05-12 03:00:00,69.0,1.42,265.43,18.0,35.96
2023-05-12 04:00:00,67.0,1.15,287.53,17.0,37.69
2023-05-12 05:00:00,78.0,1.06,286.5,17.0,37.47
2023-05-12 06:00:00,109.0,1.04,219.25,16.0,38.06
2023-05-12 07:00:00,144.0,0.96,196.65,16.0,40.3
2023-05-12 08:00:00,154.0,1.03,236.07,22.0,32.51
2023-05-12 09:00:00,100.0,1.4,213.43,24.0,25.33
2023-05-12 10:00:00,94.0,1.81,221.88,26.0,29.87
2023-05-12 11:00:00,45.0,2.34,263.14,28.0,28.17
2023-05-12 12:00:00,33.0,2.99,266.96,28.0,24.31
2023-05-12 13:00:00,49.0,3.24,256.53,29.0,21.67
2023-05-12 14:00:00,46.0,2.86,235.99,30.0,18.3
2023-05-12 15:00:00,33.0,3.81,249.8,31.0,12.81
2023-05-12 16:00:00,48.0,3.71,249.89,31.0,12.9
2023-05-12 17:00:00,42.0,3.76,236.73,31.0,12.02
2023-05-12 18:00:00,62.0,4.06,201.83,31.0,11.85
2023-05-12 19:00:00,76.0,3.83,197.97,29.0,13.45
2023-05-12 20:00:00,97.0,4.6,175.13,26.0,26.6
2023-05-12 21:00:00,86.0,2.62,169.35,24.0,33.17
2023-05-12 22:00:00,88.0,2.4,166.42,23.0,37.14
2023-05-12 23:00:00,93.0,1.17,138.4,21.0,41.71
2023-05-13 00:00:00,89.0,1.21,110.03,21.0,45.25
2023-05-13 01:00:00,87.0,1.08,92.91,20.0,46.74
2023-05-13 02:00:00,68.0,0.96,193.57,19.0,48.34
2023-05-13 03:00:00,67.0,0.98,217.83,19.0,49.15
2023-05-13 04:00:00,76.0,1.14,235.18,18.0,51.47
2023-05-13 05:00:00,63.0,1.54,285.01,18.0,55.28
2023-05-13 06:00:00,70.0,1.64,292.35,18.0,55.57
2023-05-13 07:00:00,69.0,1.46,272.6,18.0,55.03
2023-05-13 08:00:00,89.0,1.54,249.03,20.0,47.62
2023-05-13 09:00:00,91.0,2.11,264.44,25.0,32.38
2023-05-13 10:00:00,80.0,2.27,234.0,27.0,30.43
2023-05-13 11:00:00,65.0,3.11,203.16,28.0,32.93
2023-05-13 12:00:00,82.0,4.61,230.99,28.0,28.75
2023-05-13 13:00:00,89.0,4.41,253.79,29.0,25.72
2023-05-13 14:00:00,67.0,4.63,253.1,30.0,23.16
2023-05-13 15:00:00,109.0,6.33,266.72,31.0,16.4
2023-05-13 16:00:00,114.0,5.72,258.92,31.0,14.3
2023-05-13 17:00:00,82.0,5.57,257.88,30.0,15.52
2023-05-13 18:00:00,79.0,5.44,263.62,30.0,14.21
2023-05-13 19:00:00,76.0,5.02,258.45,29.0,13.93
2023-05-13 20:00:00,85.0,4.48,265.32,27.0,15.25
2023-05-13 21:00:00,126.0,3.62,242.94,25.0,22.16
2023-05-13 22:00:00,94.0,2.73,250.36,24.0,26.41
2023-05-13 23:00:00,95.0,2.33,257.06,22.0,29.63
2023-05-14 00:00:00,89.0,2.43,240.36,21.0,33.24
2023-05-14 01:00:00,80.0,2.23,171.17,20.0,39.62
2023-05-14 02:00:00,80.0,3.11,84.08,19.0,56.86
2023-05-14 03:00:00,49.0,3.54,99.07,18.0,66.17
2023-05-14 04:00:00,39.0,2.25,106.32,18.0,68.29
2023-05-14 05:00:00,36.0,2.51,111.69,17.0,71.0
2023-05-14 06:00:00,31.0,2.44,123.01,16.0,70.49
2023-05-14 07:00:00,37.0,3.13,103.38,16.0,68.41
2023-05-14 08:00:00,38.0,3.62,88.14,19.0,60.0
2023-05-14 09:00:00,36.0,3.96,94.21,21.0,52.16
2023-05-14 10:00:00,35.0,3.19,110.37,23.0,43.74
2023-05-14 11:00:00,32.0,2.3,152.35,26.0,34.31
2023-05-14 12:00:00,44.0,2.32,184.74,28.0,25.53
2023-05-14 13:00:00,42.0,2.59,141.39,29.0,22.82
2023-05-14 14:00:00,41.0,2.92,237.08,30.0,18.81
2023-05-14 15:00:00,42.0,2.87,232.75,30.0,17.23
2023-05-14 16:00:00,163.0,6.48,179.0,27.0,23.28
2023-05-14 17:00:00,197.0,5.84,187.8,21.0,43.95
2023-05-14 18:00:00,51.0,3.77,116.63,23.0,32.23
2023-05-14 19:00:00,38.0,2.62,170.74,22.0,32.29
2023-05-14 20:00:00,36.0,1.37,157.65,21.0,33.8
2023-05-14 21:00:00,61.0,3.83,275.01,21.0,35.89
2023-05-14 22:00:00,50.0,2.46,90.24,21.0,34.47
2023-05-14 23:00:00,54.0,4.25,98.09,19.0,46.22
2023-05-15 00:00:00,59.0,2.93,137.55,17.0,61.54
2023-05-15 01:00:00,31.0,4.14,97.41,16.0,65.26
2023-05-15 02:00:00,19.0,4.08,89.38,16.0,63.97
2023-05-15 03:00:00,15.0,3.46,92.26,16.0,63.26
2023-05-15 04:00:00,15.0,3.05,110.88,15.0,63.26
2023-05-15 05:00:00,19.0,2.49,134.9,14.0,65.08
2023-05-15 06:00:00,19.0,1.76,121.83,14.0,66.61
2023-05-15 09:00:00,24.0,3.99,95.77,20.0,49.65
2023-05-15 10:00:00,59.0,3.69,110.59,22.0,40.03
2023-05-15 11:00:00,87.0,2.91,139.68,25.0,32.96
2023-05-15 12:00:00,73.0,2.5,164.51,27.0,26.54
2023-05-15 13:00:00,44.0,2.36,237.11,29.0,23.6
2023-05-15 14:00:00,65.0,2.5,202.59,29.0,20.41
2023-05-15 15:00:00,86.0,3.15,263.85,29.0,17.69
2023-05-15 16:00:00,28.0,3.73,273.96,30.0,15.28
2023-05-15 17:00:00,31.0,3.39,263.97,30.0,14.91
2023-05-15 18:00:00,76.0,3.08,256.68,28.0,18.53
2023-05-15 19:00:00,173.0,3.17,174.71,26.0,23.64
2023-05-15 20:00:00,92.0,2.86,100.93,24.0,29.55
2023-05-15 21:00:00,40.0,4.11,106.69,22.0,37.05
2023-05-15 22:00:00,66.0,4.17,99.65,19.0,52.32
2023-05-15 23:00:00,52.0,4.28,96.36,18.0,57.68
2023-05-16 00:00:00,33.0,4.44,86.94,17.0,59.02
2023-05-16 01:00:00,17.0,3.07,95.59,17.0,58.05
2023-05-16 02:00:00,18.0,2.41,130.99,16.0,60.36
2023-05-16 03:00:00,27.0,2.4,123.44,15.0,62.91
2023-05-16 04:00:00,16.0,2.67,126.45,15.0,63.25
2023-05-16 06:00:00,37.0,2.61,125.92,15.0,62.91
2023-05-16 07:00:00,42.0,2.88,134.59,15.0,63.55
2023-05-16 08:00:00,52.0,2.13,118.08,17.0,60.39
2023-05-16 09:00:00,56.0,2.38,108.87,21.0,46.62
2023-05-16 10:00:00,61.0,1.67,148.68,25.0,37.82
2023-05-16 11:00:00,76.0,2.17,218.54,26.0,32.42
2023-05-16 12:00:00,56.0,2.36,212.88,27.0,28.41
2023-05-16 13:00:00,55.0,2.89,249.18,28.0,23.06
2023-05-16 14:00:00,50.0,3.65,240.26,28.0,20.87
2023-05-16 15:00:00,47.0,2.57,227.38,29.0,20.15
2023-05-16 16:00:00,54.0,3.52,247.65,29.0,17.89
2023-05-16 17:00:00,52.0,3.89,285.99,28.0,17.57
2023-05-16 18:00:00,55.0,3.62,255.64,27.0,17.83
2023-05-16 19:00:00,112.0,2.53,227.91,26.0,18.83
2023-05-16 20:00:00,100.0,2.82,172.57,24.0,23.64
2023-05-16 21:00:00,91.0,4.05,163.19,23.0,29.86
2023-05-16 22:00:00,61.0,3.53,171.18,21.0,36.6
2023-05-16 23:00:00,54.0,2.06,213.52,20.0,38.95
2023-05-17 00:00:00,38.0,2.2,247.0,20.0,35.24
2023-05-17 01:00:00,33.0,2.63,243.67,19.0,38.53
2023-05-17 02:00:00,36.0,2.16,267.45,19.0,44.41
2023-05-17 03:00:00,33.0,1.63,267.09,18.0,47.13
2023-05-17 04:00:00,41.0,1.21,180.3,18.0,48.69
2023-05-17 05:00:00,35.0,1.0,216.84,17.0,49.57
2023-05-17 06:00:00,52.0,1.03,145.3,16.0,51.94
2023-05-17 07:00:00,56.0,1.01,205.4,16.0,53.4
2023-05-17 08:00:00,51.0,1.63,274.54,19.0,50.92
2023-05-17 09:00:00,58.0,1.9,273.66,23.0,41.32
2023-05-17 10:00:00,55.0,2.55,271.23,25.0,34.62
2023-05-17 11:00:00,36.0,2.8,272.2,27.0,27.82
2023-05-17 12:00:00,39.0,3.1,273.13,28.0,22.3
2023-05-17 13:00:00,37.0,3.55,247.68,28.0,20.52
2023-05-17 14:00:00,36.0,3.1,218.38,29.0,18.74
2023-05-17 15:00:00,29.0,3.31,241.38,29.0,16.26
2023-05-17 16:00:00,38.0,3.58,257.95,30.0,15.12
2023-05-17 17:00:00,46.0,3.48,256.32,29.0,16.09
2023-05-17 18:00:00,50.0,3.39,238.65,29.0,16.48
2023-05-17 19:00:00,67.0,3.41,261.04,27.0,17.86
2023-05-17 20:00:00,69.0,2.69,256.14,26.0,20.16
2023-05-17 21:00:00,77.0,2.84,258.15,25.0,21.58
2023-05-17 22:00:00,98.0,3.14,242.84,24.0,25.15
2023-05-17 23:00:00,82.0,2.59,220.26,22.0,31.56
2023-05-18 00:00:00,61.0,2.87,247.2,21.0,36.72
2023-05-18 01:00:00,64.0,1.3,256.88,20.0,40.2
2023-05-18 02:00:00,73.0,1.08,235.73,19.0,42.49
2023-05-18 03:00:00,84.0,1.71,114.25,18.0,45.18
2023-05-18 04:00:00,64.0,1.03,120.84,17.0,48.23
2023-05-18 05:00:00,63.0,1.23,126.91,16.0,50.41
2023-05-18 06:00:00,65.0,1.43,101.5,16.0,52.09
2023-05-18 07:00:00,81.0,1.36,121.33,16.0,55.47
2023-05-18 08:00:00,88.0,1.18,126.12,20.0,51.5
2023-05-18 09:00:00,111.0,1.34,225.21,25.0,41.69
2023-05-18 10:00:00,73.0,2.09,243.89,26.0,34.63
2023-05-18 11:00:00,52.0,2.67,270.68,28.0,29.11
2023-05-18 12:00:00,40.0,3.03,258.25,28.0,24.91
2023-05-18 13:00:00,49.0,2.24,222.89,30.0,22.29
2023-05-18 14:00:00,55.0,3.12,243.35,30.0,19.22
2023-05-18 15:00:00,53.0,3.04,237.87,31.0,17.56
2023-05-18 16:00:00,53.0,3.36,255.66,31.0,16.38
2023-05-18 17:00:00,49.0,2.88,270.21,31.0,15.98
2023-05-18 18:00:00,54.0,2.79,268.95,31.0,14.76
2023-05-18 19:00:00,58.0,2.13,250.93,30.0,16.78
