YEAR,MONTH,DAY,HOUR,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2022,NOV,1,19,57,1.62,275.68,23,30.98
2022,NOV,1,20,86,1.17,238.83,22,33.52
2022,NOV,1,21,82,4.26,76,21,43.09
2022,NOV,1,22,49,2.97,88.98,19,51.22
2022,NOV,1,23,61,5.43,83.97,18,56.86
2022,NOV,2,0,60,5.3,89.74,17,62.43
2022,NOV,2,1,25,4.89,85.24,16,66.13
2022,NOV,2,2,16,3.59,72.49,15,69.86
2022,NOV,2,3,20,3.39,63.83,15,70.06
2022,NOV,2,4,17,2.7,74.66,15,72.46
2022,NOV,2,5,19,2.61,67.08,14,73.05
2022,NOV,2,6,26,1.56,132.63,13,77.02
2022,NOV,2,7,25,2.26,117.77,12,85.31
2022,NOV,2,8,34,2.03,101.28,13,83.17
2022,NOV,2,9,36,2.68,101.83,17,71.56
2022,NOV,2,10,44,4.69,90.17,20,56.4
2022,NOV,2,11,42,4.89,75.02,21,50.57
2022,NOV,2,12,32,4.31,80.28,23,43.23
2022,NOV,2,13,30,4.08,94.01,25,34.84
2022,NOV,2,14,29,3.49,111.53,26,31.21
2022,NOV,2,15,31,3.11,96.18,28,27.7
2022,NOV,2,16,26,3.21,98.9,28,27.3
2022,NOV,2,17,34,3.11,133.9,27,26.36
2022,NOV,2,18,42,3.09,238.39,26,27.87
2022,NOV,2,19,55,2.56,249.66,24,32.04
2022,NOV,2,20,56,5.01,48.06,22,40.51
2022,NOV,2,21,62,3.54,81.12,20,47.05
2022,NOV,2,22,52,4.43,88.13,19,54.62
2022,NOV,2,23,45,4.21,79.35,18,61.05
2022,NOV,3,0,32,3.28,81.76,16,67.43
2022,NOV,3,1,25,3.04,81.03,15,72.92
2022,NOV,3,2,23,3.27,85.57,15,77.52
2022,NOV,3,3,14,3.22,88.1,14,81.81
2022,NOV,3,4,17,2.51,103.58,13,84.3
2022,NOV,3,5,24,2.78,129.45,12,86.19
2022,NOV,3,6,24,2.87,134.01,11,88.19
2022,NOV,3,7,27,2.93,115.96,12,87.57
2022,NOV,3,8,47,3.38,98.09,13,84.26
2022,NOV,3,9,52,2.85,79.28,16,75.36
2022,NOV,3,10,39,3.78,84.27,18,61.39
2022,NOV,3,11,37,2.75,104.01,21,49.36
2022,NOV,3,12,38,1.63,150.02,25,38.64
2022,NOV,3,13,39,2.04,275.07,27,31.97
2022,NOV,3,14,43,1.84,167.27,28,26.72
2022,NOV,3,15,51,2.18,247.29,29,23.51
2022,NOV,3,16,36,2.26,244.4,29,20.27
2022,NOV,3,17,40,2.26,283.58,29,20.17
2022,NOV,3,18,41,2.15,279.06,27,21.28
2022,NOV,3,19,72,1.15,269.04,24,25.95
2022,NOV,3,20,105,1.35,309.2,23,29.38
2022,NOV,3,21,101,1.12,289.82,21,32.45
2022,NOV,3,22,119,1.25,264.06,20,37.16
2022,NOV,3,23,140,1.56,228.99,19,41.34
2022,NOV,4,0,89,1.81,114.01,17,47.93
2022,NOV,4,1,85,1.1,142.06,16,51.43
2022,NOV,4,2,70,1.01,218.14,16,50.9
2022,NOV,4,3,80,1.04,112.69,15,56.27
2022,NOV,4,4,82,0.98,109.55,14,60.32
2022,NOV,4,5,58,1.08,124.53,13,64.11
2022,NOV,4,6,67,1.02,94.38,13,66.65
2022,NOV,4,7,82,1.06,123.94,12,70.65
2022,NOV,4,8,95,1.32,115.78,13,69.03
2022,NOV,4,9,101,1.95,119.28,18,57.66
2022,NOV,4,10,77,1.73,177.31,22,52.37
2022,NOV,4,11,53,2.15,251.42,24,43.24
2022,NOV,4,12,36,2.55,255.87,26,34.52
2022,NOV,4,13,35,3.13,286.78,28,28.82
2022,NOV,4,14,33,3.25,272.09,28,27.75
2022,NOV,4,15,34,3.59,274.34,29,25.75
2022,NOV,4,16,36,3.01,260.05,29,24.9
2022,NOV,4,17,30,2.85,264.2,28,25.14
2022,NOV,4,18,38,3.1,265.83,26,27.74
2022,NOV,4,19,53,2.54,278.92,24,32.81
2022,NOV,4,20,76,2.39,267.35,22,35.73
2022,NOV,4,21,75,2.32,258.46,20,40.04
2022,NOV,4,22,69,2.32,264.68,19,42.73
2022,NOV,4,23,59,2.5,277.95,18,46.05
2022,NOV,5,0,50,2.42,271.23,17,47.36
2022,NOV,5,1,50,1.71,255.03,16,49.79
2022,NOV,5,2,35,1.56,265.28,15,51.25
2022,NOV,5,3,41,1.46,293.8,14,52.89
2022,NOV,5,4,44,1.36,303.97,13,55
2022,NOV,5,5,35,1.01,188.04,13,57.3
2022,NOV,5,6,54,1.22,86.9,11,63.43
2022,NOV,5,7,52,1.06,130.23,10,67.56
2022,NOV,5,8,68,1.02,105.48,12,65.23
2022,NOV,5,9,105,1.18,119.3,17,52.88
2022,NOV,5,10,80,1.75,141.03,20,44.35
2022,NOV,5,11,45,1.52,186.34,24,35.56
2022,NOV,5,12,40,1.87,233.81,26,28.8
2022,NOV,5,13,30,2.18,225.48,27,25.93
2022,NOV,5,14,24,2.44,242.69,28,23.99
2022,NOV,5,15,20,2.36,199.2,29,21.43
2022,NOV,5,16,19,2.41,216.7,29,20.45
2022,NOV,5,17,29,2.2,232.75,28,20.43
2022,NOV,5,18,31,2.94,292.24,27,20.65
2022,NOV,5,19,66,1.76,310.61,23,26.38
2022,NOV,5,20,80,1.01,189.54,21,29.69
2022,NOV,5,21,181,1.34,196.08,19,34.15
2022,NOV,5,22,160,1.04,204.8,18,37.46
2022,NOV,5,23,116,1.46,242.98,17,39.88
2022,NOV,6,0,66,1.65,273.84,16,42.61
2022,NOV,6,1,72,0.98,150.42,15,47.8
2022,NOV,6,2,71,0.99,136.62,14,52.5
2022,NOV,6,3,65,1.66,174.74,13,56.01
2022,NOV,6,4,56,1.55,118.09,11,69.11
2022,NOV,6,5,50,1.07,140.14,11,68.12
2022,NOV,6,6,48,1.1,119.13,11,69.58
2022,NOV,6,7,56,1.9,119.34,11,73.15
2022,NOV,6,8,59,1.84,113.14,12,68.65
2022,NOV,6,9,47,2.62,98.88,16,60.09
2022,NOV,6,10,49,2.08,118.67,20,53.85
2022,NOV,6,11,40,1.56,216.9,24,44.79
2022,NOV,6,12,42,1.79,225.49,26,34.18
2022,NOV,6,13,37,1.81,209.1,28,24.97
2022,NOV,6,14,40,2.05,214.42,28,24.29
2022,NOV,6,15,31,1.77,185.12,29,21.88
2022,NOV,6,16,30,1.94,193.24,29,20.78
2022,NOV,6,17,27,2.05,190.74,29,19.28
2022,NOV,6,18,31,1.84,240.65,27,18.16
2022,NOV,6,19,54,1.48,284.74,23,21.99
2022,NOV,6,20,93,1.25,252.87,21,26.36
2022,NOV,6,21,118,1.09,299.86,20,30.62
2022,NOV,6,22,139,1.95,146.3,19,33.79
2022,NOV,6,23,88,3.98,88.85,19,40.6
2022,NOV,7,0,43,3.59,82.97,19,43.31
2022,NOV,7,1,34,2.75,120.57,16,49.94
2022,NOV,7,2,26,2.2,125.94,15,52.54
2022,NOV,7,3,19,3.45,70.43,15,54.94
2022,NOV,7,4,24,1.82,98.66,14,55.56
2022,NOV,7,5,23,1.3,144.06,12,60.33
2022,NOV,7,6,26,1.06,122.73,12,63.64
2022,NOV,7,7,44,1.34,129.19,11,67.73
2022,NOV,7,8,56,1.81,120.25,13,66.07
2022,NOV,7,9,60,2.34,107.61,17,55.82
2022,NOV,7,10,49,3.11,103.41,20,46.55
2022,NOV,7,11,47,4.37,87.75,23,33.64
2022,NOV,7,12,34,4.27,72.57,24,28.32
2022,NOV,7,13,27,3.67,84.7,26,21.93
2022,NOV,7,14,35,3.46,89.41,28,17.27
2022,NOV,7,15,19,3.87,116.13,28,13.15
2022,NOV,7,16,25,3.26,137.25,29,13.11
2022,NOV,7,17,NA,NA,NA,NA,NA
2022,NOV,7,18,NA,NA,NA,NA,NA
2022,NOV,7,19,NA,NA,NA,NA,NA
2022,NOV,7,20,NA,NA,NA,NA,NA
2022,NOV,7,21,NA,NA,NA,NA,NA
2022,NOV,7,22,NA,NA,NA,NA,NA
2022,NOV,7,23,NA,NA,NA,NA,NA
2022,NOV,8,0,NA,NA,NA,NA,NA
2022,NOV,8,1,NA,NA,NA,NA,NA
2022,NOV,8,2,NA,NA,NA,NA,NA
2022,NOV,8,3,NA,NA,NA,NA,NA
2022,NOV,8,4,NA,NA,NA,NA,NA
2022,NOV,8,5,NA,NA,NA,NA,NA
2022,NOV,8,6,NA,NA,NA,NA,NA
2022,NOV,8,7,NA,NA,NA,NA,NA
2022,NOV,8,8,NA,NA,NA,NA,NA
2022,NOV,8,9,NA,NA,NA,NA,NA
2022,NOV,8,10,NA,5.2,76.7,19,55.02
2022,NOV,8,11,NA,4.44,72.52,22,44.85
2022,NOV,8,12,NA,4.38,90.76,23,38.82
2022,NOV,8,13,NA,3.93,87.32,25,33.72
2022,NOV,8,14,NA,3.67,95.68,26,30.66
2022,NOV,8,15,NA,3.88,97.83,27,27.76
2022,NOV,8,16,NA,3.68,98.89,27,25.68
2022,NOV,8,17,NA,3.65,92.97,27,26.1
2022,NOV,8,18,NA,4.85,57.72,25,30.51
2022,NOV,8,19,NA,5.75,46.66,21,36.42
2022,NOV,8,20,NA,5.95,49.74,20,42.33
2022,NOV,8,21,28,5.98,47.16,18,44.69
2022,NOV,8,22,48,5.4,56.92,17,47.56
2022,NOV,8,23,43,3.28,73.84,16,54.82
2022,NOV,9,0,18,3.77,73.36,15,60.21
2022,NOV,9,1,14,3.69,77.3,14,65.65
2022,NOV,9,2,24,2.47,101.87,13,71.17
2022,NOV,9,3,23,2.94,102.7,12,74.89
2022,NOV,9,4,36,2.88,99.22,11,78.81
2022,NOV,9,5,37,2.63,90.2,10,81.94
2022,NOV,9,6,36,2.26,120.47,10,83.2
2022,NOV,9,7,62,1.97,115.49,9,86.97
2022,NOV,9,8,57,2.29,104.06,11,82.34
2022,NOV,9,9,49,2.27,100.54,15,68.29
2022,NOV,9,10,56,3.42,88.82,18,57.16
2022,NOV,9,11,35,2.99,116.97,20,49.19
2022,NOV,9,12,39,1.85,171.88,23,40.1
2022,NOV,9,13,43,2.01,238.37,25,34.22
2022,NOV,9,14,38,2.73,266.37,25,30.43
2022,NOV,9,15,37,2.8,259.35,26,27.6
2022,NOV,9,16,39,2.42,237.57,27,25.24
2022,NOV,9,17,43,2.2,262.58,27,24.16
2022,NOV,9,18,60,1.63,185.31,25,26.05
2022,NOV,9,19,105,1.02,152.07,21,30.73
2022,NOV,9,20,192,1.06,132.03,19,34.02
2022,NOV,9,21,139,2.46,76.16,19,39.92
2022,NOV,9,22,72,2.64,99.15,17,47.86
2022,NOV,9,23,46,3.65,95.45,17,52.89
2022,NOV,10,0,49,3.39,98.5,16,60.51
2022,NOV,10,1,43,3.43,75.23,14,65.02
2022,NOV,10,2,39,2.87,102.66,13,68.46
2022,NOV,10,3,41,2.32,93.41,13,71.23
2022,NOV,10,4,35,2,116.8,11,77.1
2022,NOV,10,5,40,1.57,96.61,11,80
2022,NOV,10,6,42,1.46,78.38,11,80.92
2022,NOV,10,7,49,1.04,83.67,10,82.4
2022,NOV,10,8,80,1.16,121.23,12,78.51
2022,NOV,10,9,74,2.01,116.68,16,66.96
2022,NOV,10,10,62,2.35,120.55,18,56.94
2022,NOV,10,11,63,2.03,145.92,22,48.54
2022,NOV,10,12,63,1.82,221.59,25,38.53
2022,NOV,10,13,55,2.28,245.94,26,31.79
2022,NOV,10,14,57,3.23,244.59,27,27.46
2022,NOV,10,15,54,2.82,232.35,27,26.01
2022,NOV,10,16,58,2.61,221.13,27,25.58
2022,NOV,10,17,60,3.09,284.2,27,26.19
2022,NOV,10,18,62,2.88,299.12,25,27.81
2022,NOV,10,19,81,1.39,287.78,22,30.81
2022,NOV,10,20,165,0.98,245.92,20,33.07
2022,NOV,10,21,213,1.02,248.91,19,38.03
2022,NOV,10,22,157,1.66,254.91,18,42.98
2022,NOV,10,23,85,1.76,289.73,17,45.45
2022,NOV,11,0,71,2.19,268.96,16,47.08
2022,NOV,11,1,58,1.43,268.8,15,50.7
2022,NOV,11,2,73,1.27,270.09,14,53.04
2022,NOV,11,3,80,1.03,261.12,13,54.52
2022,NOV,11,4,88,1.03,226.79,12,56.25
2022,NOV,11,5,70,1.01,281.74,12,57.63
2022,NOV,11,6,73,0.99,280.49,11,60.33
2022,NOV,11,7,93,0.97,253.24,11,63.35
2022,NOV,11,8,125,0.96,238.15,13,61.5
2022,NOV,11,9,119,1.38,247,18,53.82
2022,NOV,11,10,78,1.61,234.27,21,42.2
2022,NOV,11,11,58,1.9,225.32,23,34.44
2022,NOV,11,12,45,2.44,247.41,24,30.72
2022,NOV,11,13,47,2.96,244.84,26,28.68
2022,NOV,11,14,50,3.47,257.32,26,26.12
2022,NOV,11,15,50,3.61,254.27,27,21.49
2022,NOV,11,16,51,3.14,259.3,28,19.56
2022,NOV,11,17,54,2.35,256.89,28,20.32
2022,NOV,11,18,71,2.34,241.68,26,22.27
2022,NOV,11,19,80,2.04,260.76,22,26.68
2022,NOV,11,20,82,2.73,272.46,21,28.17
2022,NOV,11,21,97,1.64,197.23,19,29.86
2022,NOV,11,22,125,0.99,82.12,17,35.2
2022,NOV,11,23,128,1,178.04,16,34.87
2022,NOV,12,0,100,1.12,133.71,15,38.15
2022,NOV,12,1,124,0.96,231.92,14,38.29
2022,NOV,12,2,111,0.98,226.8,14,43.26
2022,NOV,12,3,100,1.32,282.25,13,47.8
2022,NOV,12,4,76,1.4,259.24,12,52.69
2022,NOV,12,5,72,1.02,237.86,12,53.58
2022,NOV,12,6,83,1.15,132.49,11,56.64
2022,NOV,12,7,94,1.54,87.68,10,69.1
2022,NOV,12,8,117,1.6,125.63,11,72.22
2022,NOV,12,9,101,2.48,117.1,15,64.55
2022,NOV,12,10,106,2.52,102.94,19,52.69
2022,NOV,12,11,89,2.51,99.45,22,43.39
2022,NOV,12,12,61,2.56,106.21,24,31.9
2022,NOV,12,13,56,2.25,138.09,26,29.76
2022,NOV,12,14,63,2.71,137.95,26,30.59
2022,NOV,12,15,63,2.32,176.81,27,30.64
2022,NOV,12,16,73,2.17,121.01,28,29.99
2022,NOV,12,17,62,1.6,251.52,28,29.32
2022,NOV,12,18,65,1.83,248.95,26,31.34
2022,NOV,12,19,84,2.13,267.01,23,37.62
2022,NOV,12,20,104,2.25,200.24,21,41.12
2022,NOV,12,21,126,2.14,128.9,19,52.81
2022,NOV,12,22,79,1.87,145.2,19,63.27
2022,NOV,12,23,74,3.46,89.88,19,61.95
2022,NOV,13,0,64,4.27,107.55,17,64.66
2022,NOV,13,1,55,4.28,112.54,16,69.89
2022,NOV,13,2,40,3.81,100.06,15,73.96
2022,NOV,13,3,46,3.26,96.25,14,77.6
2022,NOV,13,4,47,3.16,107.39,13,81.96
2022,NOV,13,5,41,2.85,98.57,13,84.49
2022,NOV,13,6,44,2.64,100.6,12,86.07
2022,NOV,13,7,48,2.59,93.81,11,87.7
2022,NOV,13,8,53,2.47,111.07,12,86.87
2022,NOV,13,9,58,2.82,96.02,15,77.23
2022,NOV,13,10,52,3.67,87.12,18,67.73
2022,NOV,13,11,57,2.57,107.73,21,56.19
2022,NOV,13,12,52,1.91,217.99,24,47.22
2022,NOV,13,13,56,2.19,211.36,26,40.78
2022,NOV,13,14,51,2.19,165.64,26,35.84
2022,NOV,13,15,49,2.38,235.06,27,31.22
2022,NOV,13,16,54,3.24,247.49,28,27.71
2022,NOV,13,17,61,3.26,287.5,27,27.6
2022,NOV,13,18,55,2.96,276.15,26,28.72
2022,NOV,13,19,68,1.6,257.89,23,31.32
2022,NOV,13,20,100,2.53,197.93,21,45.33
2022,NOV,13,21,95,1.93,221.83,20,50.86
2022,NOV,13,22,70,2.74,256.89,18,55.27
2022,NOV,13,23,61,2.34,273.01,17,61.68
2022,NOV,14,0,62,1.45,274,16,62.55
2022,NOV,14,1,59,1.16,264.42,15,66.05
2022,NOV,14,2,44,1.34,249.59,15,70.28
2022,NOV,14,3,49,0.96,247.37,14,70.55
2022,NOV,14,4,49,1.15,270.2,14,70
2022,NOV,14,5,56,1.23,250.24,14,72.2
2022,NOV,14,6,52,1.41,257.03,14,73.97
2022,NOV,14,7,58,1.35,264.44,13,75.52
2022,NOV,14,8,78,1.01,236.64,14,75.37
2022,NOV,14,9,87,1.25,261.37,19,66.41
2022,NOV,14,10,70,1.32,216.62,21,55.61
2022,NOV,14,11,59,2.6,248.15,23,49.58
2022,NOV,14,12,45,3.1,253.27,24,41.96
2022,NOV,14,13,38,3.3,223.74,25,34.64
2022,NOV,14,14,39,3.4,227.67,26,30.34
2022,NOV,14,15,41,3.63,233.2,26,25.49
2022,NOV,14,16,40,3.02,251.6,26,24.79
2022,NOV,14,17,31,2.86,260.26,26,25.44
2022,NOV,14,18,52,2.97,273.57,24,26.8
2022,NOV,14,19,72,2.3,264.24,22,30.95
2022,NOV,14,20,88,1.36,281.61,20,34.77
2022,NOV,14,21,134,1.19,246.85,18,39.27
2022,NOV,14,22,137,1.51,258.15,18,43.51
2022,NOV,14,23,127,1.23,285.29,17,45.75
2022,NOV,15,0,71,1.9,300.53,16,50.72
2022,NOV,15,1,51,2.17,307.36,14,53.3
2022,NOV,15,2,66,1.34,240.8,13,54.44
2022,NOV,15,3,77,1.34,249.26,12,57.87
2022,NOV,15,4,77,1.1,155.12,12,60.17
2022,NOV,15,5,76,1.41,110.5,10,67.99
2022,NOV,15,6,63,1.45,121.52,9,70.91
2022,NOV,15,7,66,1.19,105.95,9,72.03
2022,NOV,15,8,91,1.67,118.43,10,69.77
2022,NOV,15,9,99,2.03,120.21,15,57.69
2022,NOV,15,10,86,3.27,100.91,18,47.7
2022,NOV,15,11,77,3.14,108.25,21,40.65
2022,NOV,15,12,61,2.76,108.64,23,34.15
2022,NOV,15,13,62,2.77,111.38,25,31.18
2022,NOV,15,14,60,2.32,169.34,26,29.68
2022,NOV,15,15,80,2.77,139.42,27,26.88
2022,NOV,15,16,87,2.43,137.18,28,24.87
2022,NOV,15,17,NA,2.24,168.42,28,23.85
2022,NOV,15,18,NA,1.96,295.69,26,26.58
2022,NOV,15,19,68,2.14,313.27,23,33.42
2022,NOV,15,20,110,1.51,182.31,21,36.76
2022,NOV,15,21,176,0.96,185.32,20,39.59
2022,NOV,15,22,169,3.23,98.89,18,50.85
2022,NOV,15,23,75,3.85,115.44,17,61.43
2022,NOV,16,0,52,4.46,105.57,16,65.43
2022,NOV,16,1,31,4.59,104.51,15,69.05
2022,NOV,16,2,26,3.84,104.37,14,72.47
2022,NOV,16,3,31,3.15,95.29,13,74.33
2022,NOV,16,4,33,2.9,95.78,13,76.37
2022,NOV,16,5,33,3.14,91.24,12,79.89
2022,NOV,16,6,33,3,94.79,11,83.42
2022,NOV,16,7,39,2.73,88.54,10,85.6
2022,NOV,16,8,48,2.75,83.3,11,85.22
2022,NOV,16,9,48,3.43,97.89,14,75.88
2022,NOV,16,10,53,4.67,94.66,17,65.57
2022,NOV,16,11,51,4.03,109.39,19,55.82
2022,NOV,16,12,51,3.24,96.73,22,45.65
2022,NOV,16,13,44,2.56,116.53,25,37.8
2022,NOV,16,14,46,2.19,142.87,26,31.7
2022,NOV,16,15,37,2.1,191.05,27,28.22
2022,NOV,16,16,41,2.36,255.1,27,27.86
2022,NOV,16,17,38,1.93,241.94,27,27.64
2022,NOV,16,18,36,2.34,297.97,25,29.28
2022,NOV,16,19,69,2.08,295.37,22,34.6
2022,NOV,16,20,85,1.77,243.5,21,37.83
2022,NOV,16,21,91,1.76,140.47,20,39.86
2022,NOV,16,22,126,1.96,148.92,18,43.37
2022,NOV,16,23,110,2.54,136.33,18,47.23
2022,NOV,17,0,75,3.64,96.77,17,55.35
2022,NOV,17,1,44,4.83,105.71,15,66.07
2022,NOV,17,2,36,4.48,104.34,14,71.11
2022,NOV,17,3,30,3.73,96.6,13,74.55
2022,NOV,17,4,25,2.87,96.18,12,76.49
2022,NOV,17,5,35,2.94,104.54,12,78.88
2022,NOV,17,6,32,2.75,101.51,11,81.65
2022,NOV,17,7,34,3.12,98.7,11,84.01
2022,NOV,17,8,48,3.51,100.71,12,82.75
2022,NOV,17,9,45,3.98,98.95,14,73.72
2022,NOV,17,10,48,4.36,103.86,17,65.07
2022,NOV,17,11,47,4.02,92.37,19,56.37
2022,NOV,17,12,40,3.38,104.84,22,47.13
2022,NOV,17,13,44,2.52,165.29,25,39.6
2022,NOV,17,14,50,1.88,198.45,27,34.82
2022,NOV,17,15,50,2.54,232.88,27,29.89
2022,NOV,17,16,42,1.69,175.7,27,26.66
2022,NOV,17,17,43,2.09,254.65,27,26.64
2022,NOV,17,18,45,1.94,272.25,25,27.31
2022,NOV,17,19,65,1.11,257.83,22,32.19
2022,NOV,17,20,133,1.26,77.69,20,37.98
2022,NOV,17,21,104,2.75,69.12,19,44.09
2022,NOV,17,22,111,6.14,95.69,18,56.37
2022,NOV,17,23,86,4.38,90.75,15,62.38
2022,NOV,18,0,24,3.95,89.03,14,67.95
2022,NOV,18,1,37,4.05,76.9,13,71.57
2022,NOV,18,2,24,3.74,83.56,13,73.14
2022,NOV,18,3,17,3.69,86.5,13,74.54
2022,NOV,18,4,20,3.35,97.08,12,76.9
2022,NOV,18,5,20,3.01,86.22,11,79.13
2022,NOV,18,6,22,2.97,104.08,11,81.93
2022,NOV,18,7,29,2.07,110.99,10,83.68
2022,NOV,18,8,38,1.35,111.19,11,82.6
2022,NOV,18,9,49,3.02,105.63,14,72.89
2022,NOV,18,10,44,4.06,92.45,17,61.52
2022,NOV,18,11,38,3.54,93.51,19,53.38
2022,NOV,18,12,36,2.94,105.31,22,46.62
2022,NOV,18,13,40,2.76,120.34,23,42.03
2022,NOV,18,14,35,2.55,135.8,25,37.39
2022,NOV,18,15,44,2.08,138.92,26,32.92
2022,NOV,18,16,58,2.05,227.37,27,30.06
2022,NOV,18,17,46,1.7,255.34,26,29.55
2022,NOV,18,18,60,2.12,297.72,24,32.8
2022,NOV,18,19,87,1.2,261.62,21,37.49
2022,NOV,18,20,152,0.95,269.15,20,40.22
2022,NOV,18,21,177,0.99,109.87,19,46.36
2022,NOV,18,22,195,1.39,155.27,18,48.34
2022,NOV,18,23,114,1.98,101.38,17,55.97
2022,NOV,19,0,78,2.17,76.63,17,55.54
2022,NOV,19,1,54,1.54,119.12,16,58.62
2022,NOV,19,2,48,1.37,117.17,14,65.03
2022,NOV,19,3,40,2.31,114.99,13,72.2
2022,NOV,19,4,26,2.59,93.92,13,74.77
2022,NOV,19,5,28,2.08,106.56,12,77.87
2022,NOV,19,6,33,1.45,121.31,11,81.09
2022,NOV,19,7,37,1.2,123.77,11,83.78
2022,NOV,19,8,44,1.59,94.64,11,84.09
2022,NOV,19,9,65,2.45,97.46,15,73.78
2022,NOV,19,10,69,2.8,107.1,17,63.73
2022,NOV,19,11,61,2.38,126.14,21,50.76
2022,NOV,19,12,55,1.87,216.59,24,41.94
2022,NOV,19,13,48,2.04,247.29,26,35.87
2022,NOV,19,14,45,2.36,202.89,26,33.23
2022,NOV,19,15,40,1.41,164.81,25,34.41
2022,NOV,19,16,43,1.7,248.35,24,36.31
2022,NOV,19,17,52,1.69,234.03,23,37.54
2022,NOV,19,18,78,1.41,236.93,22,40.46
2022,NOV,19,19,113,3.28,238.08,20,50.33
2022,NOV,19,20,79,4.02,266.51,16,68.56
2022,NOV,19,21,27,3.76,285.72,14,84.19
2022,NOV,19,22,29,3.29,303.11,15,81.02
2022,NOV,19,23,26,2.85,272.02,14,80.31
2022,NOV,20,0,22,1.4,233.43,14,81.32
2022,NOV,20,1,35,1.91,164.54,14,82.35
2022,NOV,20,2,30,2.19,133.76,14,82.73
2022,NOV,20,3,26,2.33,95.73,14,81.49
2022,NOV,20,4,34,1.68,141.37,15,80.46
2022,NOV,20,5,36,1.77,147.23,14,81.55
2022,NOV,20,6,29,3.66,101.33,14,80.44
2022,NOV,20,7,24,3.52,73.4,13,85.88
2022,NOV,20,8,18,3.26,72.04,13,86.73
2022,NOV,20,9,25,4.27,91.59,14,85.69
2022,NOV,20,10,28,6.52,72.28,15,74.66
2022,NOV,20,11,34,6.18,75.48,17,65.51
2022,NOV,20,12,32,5.93,75.2,18,57.08
2022,NOV,20,13,30,6.29,78.2,19,52.44
2022,NOV,20,14,29,5.52,89.42,20,47.63
2022,NOV,20,15,28,5.55,78.51,20,45.87
2022,NOV,20,16,34,5.15,84.12,19,47.83
2022,NOV,20,17,24,4.46,84.55,19,50.63
2022,NOV,20,18,30,3.73,94.09,18,52.05
2022,NOV,20,19,29,3.73,93.9,17,57.22
2022,NOV,20,20,29,3.57,79.74,16,60.99
2022,NOV,20,21,28,3.7,67.18,16,62.65
2022,NOV,20,22,25,3.8,88.22,16,65.3
2022,NOV,20,23,24,3.65,82.6,15,68.69
2022,NOV,21,0,17,4.18,63.51,14,70.07
2022,NOV,21,1,26,3.06,82.52,14,73.91
2022,NOV,21,2,15,3.68,101.65,14,72.74
2022,NOV,21,3,15,3.41,89.28,13,74.43
2022,NOV,21,4,19,3.28,82.69,14,73.46
2022,NOV,21,5,16,3.91,77.29,14,72.67
2022,NOV,21,6,17,2.66,87.22,14,73.31
2022,NOV,21,7,19,3.11,103.65,13,75.6
2022,NOV,21,8,22,2.73,108.02,13,77.16
2022,NOV,21,9,25,3.62,100.56,14,71.98
2022,NOV,21,10,27,4.48,89.56,16,65.98
2022,NOV,21,11,25,4.11,85.75,18,60.83
2022,NOV,21,12,28,4.03,90.39,20,52.23
2022,NOV,21,13,27,3.24,125.38,22,46.76
2022,NOV,21,14,28,2.12,132.37,22,43.77
2022,NOV,21,15,33,1.97,135.96,24,39.66
2022,NOV,21,16,39,1.79,256.14,23,39.8
2022,NOV,21,17,39,1.18,244.93,22,43.05
2022,NOV,21,18,41,1.31,226.08,21,45.2
2022,NOV,21,19,58,2.57,85.72,19,57.75
2022,NOV,21,20,30,3.65,51.99,18,63.1
2022,NOV,21,21,26,3.91,75.25,17,65.25
2022,NOV,21,22,19,3.79,53.78,17,64.37
2022,NOV,21,23,19,3.03,69.13,16,65.81
2022,NOV,22,0,22,1.82,111.43,15,68.89
2022,NOV,22,1,11,1.91,86.18,15,71.72
2022,NOV,22,2,18,1.92,84.67,15,72.37
2022,NOV,22,3,19,1.79,139.95,14,73.32
2022,NOV,22,4,16,1.26,114.14,14,75.99
2022,NOV,22,5,17,2.18,91.46,14,77.06
2022,NOV,22,6,21,2.93,105.8,13,79.68
2022,NOV,22,7,17,2.23,99.27,13,83.43
2022,NOV,22,8,30,1.96,89.37,13,83.91
2022,NOV,22,9,34,3.09,75.06,16,76.53
2022,NOV,22,10,36,4.86,95.05,18,64.55
2022,NOV,22,11,32,3.78,95.77,19,60.14
2022,NOV,22,12,35,3.41,94.42,21,51.54
2022,NOV,22,13,25,3.03,110.44,23,45.96
2022,NOV,22,14,29,1.87,183.14,25,38.71
2022,NOV,22,15,37,2.06,246.23,27,33.25
2022,NOV,22,16,37,2.57,272.99,26,31.29
2022,NOV,22,17,26,1.95,250.19,26,30.42
2022,NOV,22,18,33,2.56,298.44,24,32.09
2022,NOV,22,19,52,2.22,309.94,21,36.96
2022,NOV,22,20,62,2.09,308.32,20,44.18
2022,NOV,22,21,66,1.4,214.87,19,49.52
2022,NOV,22,22,54,2.69,77.98,18,51.9
2022,NOV,22,23,51,2.47,92.74,17,58.57
2022,NOV,23,0,45,2.46,72.18,15,66.1
2022,NOV,23,1,32,2.34,97.52,14,72.54
2022,NOV,23,2,30,2.47,107.86,14,76.41
2022,NOV,23,3,30,2.88,94.84,13,80.66
2022,NOV,23,4,20,3.36,93.46,13,82.65
2022,NOV,23,5,20,3.08,88.37,12,83.54
2022,NOV,23,6,19,3.13,83.86,12,84.83
2022,NOV,23,7,23,2.79,74.63,12,85.73
